obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
94289108989d650d,US,spending,Building / Accessory Structure,Building / Accessory Structure | (all permitclass),permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,642,,count,published_open_terms,641,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a74cca728a6c2340,US,spending,Electrical / Electrical Service / Circuit / Feeder,Electrical / Electrical Service / Circuit / Feeder | Unknown,permittypemapped=Electrical; permittypedesc=Electrical Service / Circuit / Feeder; permitclass=Unknown; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,10825,USD,permit_valuation_p75_usd,published_open_terms,11,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。11 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
599d9ad40674c5e3,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,21,,count,published_open_terms,21,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
d8cdfa89695b65c9,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,118834,USD,permit_valuation_total_usd,published_open_terms,21,合計に入れた件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。21 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 27451 ドル(1 件、合計の 23.1%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bb384c9709003a7c,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,400,USD,permit_valuation_median_usd,published_open_terms,21,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。21 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bc57742d40deb154,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,300,USD,permit_valuation_p25_usd,published_open_terms,21,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。21 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
349a115a0feef0e3,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,9961,USD,permit_valuation_p75_usd,published_open_terms,21,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。21 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
86cac0285f0cd2e2,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,20,,count,published_open_terms,20,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
8cb8100b3323074f,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,118659,USD,permit_valuation_total_usd,published_open_terms,20,合計に入れた件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。20 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 27451 ドル(1 件、合計の 23.13%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5d0a317b01826311,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,1911.5,USD,permit_valuation_median_usd,published_open_terms,20,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。20 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
fdd4cf783e1ea3dc,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,337.5,USD,permit_valuation_p25_usd,published_open_terms,20,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。20 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
fcb42b0991dd8d85,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,9989.25,USD,permit_valuation_p75_usd,published_open_terms,20,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。20 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ca5dbe27e18ce65a,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Single Family,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ad98956882a29005,US,spending,Electrical / Electrical Sign,Electrical / Electrical Sign | Single Family,permittypemapped=Electrical; permittypedesc=Electrical Sign; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,175,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 175 ドル(1 件、合計の 100%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
d2b7f2a0206cb0ba,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,946,,count,published_open_terms,768,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 178 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
489720434cae06b8,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,436534,USD,permit_valuation_total_usd,published_open_terms,768,合計に入れた件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。768 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 178 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 3753 ドル(1 件、合計の 0.86%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a1d2516abc6e5f4b,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,500,USD,permit_valuation_median_usd,published_open_terms,768,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。768 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 178 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
0aa3ec05427bf1f8,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,400,USD,permit_valuation_p25_usd,published_open_terms,768,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。768 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 178 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
f500e05bc2f1c183,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | (all permitclass),permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,600,USD,permit_valuation_p75_usd,published_open_terms,768,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。768 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 178 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
c923ba7607a00c91,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,84,,count,published_open_terms,69,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 15 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
c69e715a55fdca7e,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,39815,USD,permit_valuation_total_usd,published_open_terms,69,合計に入れた件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。69 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 15 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 1900 ドル(1 件、合計の 4.77%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
7f77d099e4180e7a,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,500,USD,permit_valuation_median_usd,published_open_terms,69,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。69 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 15 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
3b1e54a09720b303,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,400,USD,permit_valuation_p25_usd,published_open_terms,69,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。69 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 15 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2ad7723a0def22d6,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Business Use,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,600,USD,permit_valuation_p75_usd,published_open_terms,69,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。69 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 15 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2e9f15b10daaa602,US,spending,Electrical / Electrical Vacancy,Electrical / Electrical Vacancy | Half of a Party Wall Double,permittypemapped=Electrical; permittypedesc=Electrical Vacancy; permitclass=Half of a Party Wall Double; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,17,,count,published_open_terms,15,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
