obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
59f551674d100822,US,spending,ALT-CO - New Building with Existing Elements to Remain,ALT-CO - New Building with Existing Elements to Remain | (all building_type),job_type=ALT-CO - New Building with Existing Elements to Remain; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,335,,count,published_open_terms,333,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5dfe21ee66464d5e,US,spending,Full Demolition,Full Demolition | 1 Family,job_type=Full Demolition; building_type=1 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,199,,count,published_open_terms,167,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 32 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
3ba8ac71e1e0c471,US,spending,Full Demolition,Full Demolition | 1 Family,job_type=Full Demolition; building_type=1 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD,city,36,New York City,,,,6581012,USD,permit_valuation_total_usd,published_open_terms,167,合計に入れた件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。167 件の申告工事額(initial_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 32 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 586485 ドル(1 件、合計の 8.91%)。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bf489dcef9e1d753,US,spending,Full Demolition,Full Demolition | 1 Family,job_type=Full Demolition; building_type=1 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,17000,USD,permit_valuation_median_usd,published_open_terms,167,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。167 件の申告工事額(initial_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 32 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
87f0df9ff51d84be,US,spending,Full Demolition,Full Demolition | 1 Family,job_type=Full Demolition; building_type=1 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,8000,USD,permit_valuation_p25_usd,published_open_terms,167,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。167 件の申告工事額(initial_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 32 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
b21749226a2789a3,US,spending,Full Demolition,Full Demolition | 1 Family,job_type=Full Demolition; building_type=1 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,45000,USD,permit_valuation_p75_usd,published_open_terms,167,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。167 件の申告工事額(initial_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 32 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
214ff7a5c6ba4ace,US,spending,Full Demolition,Full Demolition | 2 Family,job_type=Full Demolition; building_type=2 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,68,,count,published_open_terms,60,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 8 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
19e64b54959c9121,US,spending,Full Demolition,Full Demolition | 2 Family,job_type=Full Demolition; building_type=2 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD,city,36,New York City,,,,5579373,USD,permit_valuation_total_usd,published_open_terms,60,合計に入れた件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。60 件の申告工事額(initial_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 8 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 655579 ドル(1 件、合計の 11.75%)。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
8109fb6a4449d159,US,spending,Full Demolition,Full Demolition | 2 Family,job_type=Full Demolition; building_type=2 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,40000,USD,permit_valuation_median_usd,published_open_terms,60,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。60 件の申告工事額(initial_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 8 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
1c0764897160ced5,US,spending,Full Demolition,Full Demolition | 2 Family,job_type=Full Demolition; building_type=2 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,17250,USD,permit_valuation_p25_usd,published_open_terms,60,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。60 件の申告工事額(initial_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 8 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
43daf8f5b72bd6d3,US,spending,Full Demolition,Full Demolition | 2 Family,job_type=Full Demolition; building_type=2 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,56250,USD,permit_valuation_p75_usd,published_open_terms,60,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。60 件の申告工事額(initial_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 8 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
84ad0ddc08e449e6,US,spending,Full Demolition,Full Demolition | 3 Family,job_type=Full Demolition; building_type=3 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,11,,count,published_open_terms,11,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
7a8be9a2ae3ac58b,US,spending,Full Demolition,Full Demolition | 3 Family,job_type=Full Demolition; building_type=3 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD,city,36,New York City,,,,1541357,USD,permit_valuation_total_usd,published_open_terms,11,合計に入れた件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。11 件の申告工事額(initial_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 438024 ドル(1 件、合計の 28.42%)。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
36abdc77d539bbce,US,spending,Full Demolition,Full Demolition | 3 Family,job_type=Full Demolition; building_type=3 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,45000,USD,permit_valuation_median_usd,published_open_terms,11,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。11 件の申告工事額(initial_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5918b1a022cd2d96,US,spending,Full Demolition,Full Demolition | 3 Family,job_type=Full Demolition; building_type=3 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,40000,USD,permit_valuation_p25_usd,published_open_terms,11,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。11 件の申告工事額(initial_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ae1b91312eeae21d,US,spending,Full Demolition,Full Demolition | 3 Family,job_type=Full Demolition; building_type=3 Family; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,205555.5,USD,permit_valuation_p75_usd,published_open_terms,11,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。11 件の申告工事額(initial_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
302e1a4841f5e22a,US,spending,Full Demolition,Full Demolition | Other,job_type=Full Demolition; building_type=Other; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,156,,count,published_open_terms,152,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 4 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
452dd1dd2bd59c93,US,spending,Full Demolition,Full Demolition | Other,job_type=Full Demolition; building_type=Other; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD,city,36,New York City,,,,20027911,USD,permit_valuation_total_usd,published_open_terms,152,合計に入れた件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。152 件の申告工事額(initial_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 4 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 3100000 ドル(1 件、合計の 15.48%)。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
e852a7701db5f7a2,US,spending,Full Demolition,Full Demolition | Other,job_type=Full Demolition; building_type=Other; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,50000,USD,permit_valuation_median_usd,published_open_terms,152,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。152 件の申告工事額(initial_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 4 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
6c0c66a4345fab93,US,spending,Full Demolition,Full Demolition | Other,job_type=Full Demolition; building_type=Other; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,13750,USD,permit_valuation_p25_usd,published_open_terms,152,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。152 件の申告工事額(initial_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 4 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
f47bb7d99c717c86,US,spending,Full Demolition,Full Demolition | Other,job_type=Full Demolition; building_type=Other; job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,133250.25,USD,permit_valuation_p75_usd,published_open_terms,152,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。152 件の申告工事額(initial_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 4 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
de73368975c47764,US,spending,New Building,New Building | (all building_type),job_type=New Building; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,permits,city,36,New York City,,,,1090,,count,published_open_terms,866,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。DOB NOW: Build - Job Application Filings の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 224 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
1bdcf481a5ad7726,US,spending,New Building,New Building | (all building_type),job_type=New Building; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD,city,36,New York City,,,,2012910425.32,USD,permit_valuation_total_usd,published_open_terms,866,合計に入れた件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。866 件の申告工事額(initial_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 224 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 132000000 ドル(1 件、合計の 6.56%)。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
859702ca8ddaf1f2,US,spending,New Building,New Building | (all building_type),job_type=New Building; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,400000,USD,permit_valuation_median_usd,published_open_terms,866,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。866 件の申告工事額(initial_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 224 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
00593501c81a2669,US,spending,New Building,New Building | (all building_type),job_type=New Building; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,22150,USD,permit_valuation_p25_usd,published_open_terms,866,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。866 件の申告工事額(initial_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 224 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4a76a62ddafe3dd3,US,spending,New Building,New Building | (all building_type),job_type=New Building; building_type=(all); job_filing_number like '%-I1'(初回の申請)、first_permit_date の年,USD per permit,city,36,New York City,,,,947255.06,USD,permit_valuation_p75_usd,published_open_terms,866,計算に使った件数,2023,,city-nyc-permits-w9ak-ipjd,raw/city-nyc-permits-w9ak-ipjd.hist.2023.json(SoQL の group 集計の応答),https://data.cityofnewyork.us/d/w9ak-ipjd,OPEN-TERMS,,原本に無い値。866 件の申告工事額(initial_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 224 件、10 億ドル以上 0 件。Census place GEOID 3651000。NYC は DOB NOW の初回申請(job_filing_number が -I1)で、最初の許可が出た年(first_permit_date)で数えた。Initial Cost は申請時の申告工事費。New Building は Initial Cost が 0 の申請が多い(除いた件数を参照)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
