obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
46351e128c359ba9,US,cost_sqft,Building / Accessory Structure,Building / Accessory Structure | (all permitclass),permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,65.57,USD,permit_valuation_per_sqft_median_usd,published_open_terms,80,計算に使った件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。80 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
7e863fffb3df7257,US,cost_sqft,Building / New Construction,Building / New Construction | Three to Four Family,permittypemapped=Building; permittypedesc=New Construction; permitclass=Three to Four Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,107.2,USD,permit_valuation_per_sqft_median_usd,published_open_terms,13,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2c91e99a423f367e,US,cost_sqft,Building / New Construction,Building / New Construction | Two-Family,permittypemapped=Building; permittypedesc=New Construction; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,102.45,USD,permit_valuation_per_sqft_median_usd,published_open_terms,116,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。116 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
6a228c7a77a9a744,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | (all permitclass),permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,115.19,USD,permit_valuation_per_sqft_median_usd,published_open_terms,102,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。102 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 78 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
90da26c59d4025db,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | Business Use,permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,113.71,USD,permit_valuation_per_sqft_median_usd,published_open_terms,47,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。47 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 33 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
42766c622ae281b3,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | Single Family,permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,127.6,USD,permit_valuation_per_sqft_median_usd,published_open_terms,36,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。36 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 13 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
21753e7602787f81,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | Two-Family,permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,90.52,USD,permit_valuation_per_sqft_median_usd,published_open_terms,10,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。10 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 17 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
692226f48eaa1f1c,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | (all permitclass),permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,279.99,USD,permit_valuation_per_sqft_median_usd,published_open_terms,186,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。186 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 7 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
87d56a88a6145516,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | Business Use,permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,328.92,USD,permit_valuation_per_sqft_median_usd,published_open_terms,27,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。27 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
db72d4957a624c21,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | Single Family,permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,287.49,USD,permit_valuation_per_sqft_median_usd,published_open_terms,124,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。124 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 3 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5c3286dd137c9976,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | Two-Family,permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,218.46,USD,permit_valuation_per_sqft_median_usd,published_open_terms,25,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。25 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
253400233e99a9a2,US,cost_sqft,Building / Accessory Structure,Building / Accessory Structure | (all permitclass),permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,83.74,USD,permit_valuation_per_sqft_median_usd,published_open_terms,88,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。88 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 3 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bca9047920dfd5f8,US,cost_sqft,Building / Accessory Structure,Building / Accessory Structure | Accessory Use,permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=Accessory Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,58.87,USD,permit_valuation_per_sqft_median_usd,published_open_terms,34,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。34 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
68f012d99b04c916,US,cost_sqft,Building / Accessory Structure,Building / Accessory Structure | Single Family,permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,123.3,USD,permit_valuation_per_sqft_median_usd,published_open_terms,43,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。43 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
047abeec4e26e54f,US,cost_sqft,Building / New Construction,Building / New Construction | (all permitclass),permittypemapped=Building; permittypedesc=New Construction; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,125,USD,permit_valuation_per_sqft_median_usd,published_open_terms,407,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。407 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 3 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bd9a133ffedbb656,US,cost_sqft,Building / New Construction,Building / New Construction | Business Use,permittypemapped=Building; permittypedesc=New Construction; permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,202.92,USD,permit_valuation_per_sqft_median_usd,published_open_terms,32,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。32 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
fc803b32393e3f40,US,cost_sqft,Building / New Construction,Building / New Construction | Single Family,permittypemapped=Building; permittypedesc=New Construction; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,132.74,USD,permit_valuation_per_sqft_median_usd,published_open_terms,201,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。201 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
39dc0253e282a52d,US,cost_sqft,Building / New Construction,Building / New Construction | Three to Four Family,permittypemapped=Building; permittypedesc=New Construction; permitclass=Three to Four Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,100.78,USD,permit_valuation_per_sqft_median_usd,published_open_terms,11,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。11 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
56a47c6f45223489,US,cost_sqft,Building / New Construction,Building / New Construction | Two-Family,permittypemapped=Building; permittypedesc=New Construction; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,106.67,USD,permit_valuation_per_sqft_median_usd,published_open_terms,152,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。152 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
12c98564a4d512a4,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | (all permitclass),permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,96.48,USD,permit_valuation_per_sqft_median_usd,published_open_terms,56,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。56 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 83 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
e5b3eaeae84b7434,US,cost_sqft,Building / Renovation (Non-Structural),Building / Renovation (Non-Structural) | Business Use,permittypemapped=Building; permittypedesc=Renovation (Non-Structural); permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,102.45,USD,permit_valuation_per_sqft_median_usd,published_open_terms,37,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。37 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 51 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4667314e74553018,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | (all permitclass),permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,301.19,USD,permit_valuation_per_sqft_median_usd,published_open_terms,221,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。221 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 7 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
3daec8753ae28134,US,cost_sqft,Building / Renovation (Structural),Building / Renovation (Structural) | Business Use,permittypemapped=Building; permittypedesc=Renovation (Structural); permitclass=Business Use; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per square foot,city,22,New Orleans,,,,548.55,USD,permit_valuation_per_sqft_median_usd,published_open_terms,24,計算に使った件数,2025,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。24 件の(申告工事額 / 面積)の中央値。面積は totalsqft。有効な申告額(100 ドル以上 10 億ドル未満)で面積 100 sqft 以上の許可だけ。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
